service_id,physical_location,type,name,start_time,end_time
50274,B 2nd Floor,DRYER,dryer,1779091443,2026-05-18T09:21:02.539533
50272,B 2nd Floor,WASHING_MACHINE,washing machine,1779092590,2026-05-18T09:21:02.539533
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779092723,2026-05-18T09:21:02.539533
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779092740,2026-05-18T09:21:02.539533
50242,B 5th Floor,WASHING_MACHINE,washing machine,1779092573,2026-05-18T09:24:04.021638
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779096177,2026-05-18T09:24:04.021638
46823,B 10th Floor,WASHING_MACHINE,washing machine,1779093829,2026-05-18T09:27:05.197566
50243,B 5th Floor,WASHING_MACHINE,washing machine,1779093614,2026-05-18T09:36:08.131754
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1779094718,2026-05-18T09:36:08.131754
50283,A 5th Floor,WASHING_MACHINE,washing machine,1779093514,2026-05-18T09:37:08.502989
46824,B 10th Floor,WASHING_MACHINE,washing machine,1779094291,2026-05-18T09:37:08.502989
50241,B 5th Floor,WASHING_MACHINE,washing machine,1779093480,2026-05-18T09:47:11.572140
46855,A 10th Floor,WASHING_MACHINE,washing machine,1779095136,2026-05-18T09:56:14.518443
50274,B 2nd Floor,DRYER,dryer,1779098646,2026-05-18T10:05:17.416298
46825,B 10th Floor,WASHING_MACHINE,washing machine,1779095715,2026-05-18T10:08:18.347825
50244,B 5th Floor,DRYER,dryer,1779096598,2026-05-18T10:08:18.347825
50285,A 5th Floor,WASHING_MACHINE,washing machine,1779098890,2026-05-18T10:09:18.612528
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779096217,2026-05-18T10:12:19.447539
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779096187,2026-05-18T10:13:19.703022
46826,B 10th Floor,DRYER,dryer,1779094223,2026-05-18T10:49:30.344539
50272,B 2nd Floor,WASHING_MACHINE,washing machine,1779098636,2026-05-18T10:54:31.880043
50274,B 2nd Floor,DRYER,dryer,1779098667,2026-05-18T10:59:33.465053
50273,B 2nd Floor,WASHING_MACHINE,washing machine,1779099904,2026-05-18T10:59:33.465053
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1779098759,2026-05-18T11:00:33.826983
50284,A 5th Floor,WASHING_MACHINE,washing machine,1779098888,2026-05-18T11:03:34.848795
50285,A 5th Floor,WASHING_MACHINE,washing machine,1779098916,2026-05-18T11:13:37.657049
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779101208,2026-05-18T11:29:42.721549
46855,A 10th Floor,WASHING_MACHINE,washing machine,1779102455,2026-05-18T12:05:53.394730
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779102528,2026-05-18T12:06:53.741207
50243,B 5th Floor,WASHING_MACHINE,washing machine,1779103624,2026-05-18T12:14:55.985664
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779104378,2026-05-18T12:37:04.056551
50274,B 2nd Floor,DRYER,dryer,1779102649,2026-05-18T12:41:05.701110
50244,B 5th Floor,DRYER,dryer,1779107631,2026-05-18T13:15:16.876060
46855,A 10th Floor,WASHING_MACHINE,washing machine,1779108000,2026-05-18T13:21:18.954390
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779107972,2026-05-18T13:22:19.347343
46873,A 2nd Floor,WASHING_MACHINE,washing machine,1779107761,2026-05-18T13:26:20.516321
46875,A 2nd Floor,WASHING_MACHINE,washing machine,1779107791,2026-05-18T13:26:20.516321
46871,A 2nd Floor,WASHING_MACHINE,washing machine,1779107729,2026-05-18T13:27:20.881853
50242,B 5th Floor,WASHING_MACHINE,washing machine,1779108214,2026-05-18T13:33:22.781785
50286,A 5th Floor,DRYER,dryer,1779111741,2026-05-18T13:43:25.745305
50244,B 5th Floor,DRYER,dryer,1779112005,2026-05-18T14:08:33.441704
46856,A 10th Floor,DRYER,dryer,1779112386,2026-05-18T14:23:38.250449
50286,A 5th Floor,DRYER,dryer,1779111750,2026-05-18T14:36:42.394325
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779115296,2026-05-18T14:42:44.155542
50283,A 5th Floor,WASHING_MACHINE,washing machine,1779111710,2026-05-18T14:46:45.635514
46871,A 2nd Floor,WASHING_MACHINE,washing machine,1779116508,2026-05-18T15:02:50.753914
46875,A 2nd Floor,WASHING_MACHINE,washing machine,1779116528,2026-05-18T15:03:51.025126
50283,A 5th Floor,WASHING_MACHINE,washing machine,1779116685,2026-05-18T15:05:51.614246
50284,A 5th Floor,WASHING_MACHINE,washing machine,1779113895,2026-05-18T15:15:54.633616
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779115323,2026-05-18T15:22:56.810833
50285,A 5th Floor,WASHING_MACHINE,washing machine,1779114332,2026-05-18T15:24:57.480122
46855,A 10th Floor,WASHING_MACHINE,washing machine,1779115338,2026-05-18T15:49:06.678545
50283,A 5th Floor,WASHING_MACHINE,washing machine,1779116695,2026-05-18T15:51:07.415739
46875,A 2nd Floor,WASHING_MACHINE,washing machine,1779116580,2026-05-18T15:53:08.154355
46871,A 2nd Floor,WASHING_MACHINE,washing machine,1779116536,2026-05-18T15:57:09.422425
50241,B 5th Floor,WASHING_MACHINE,washing machine,1779117834,2026-05-18T16:01:10.694978
46873,A 2nd Floor,WASHING_MACHINE,washing machine,1779116555,2026-05-18T16:09:13.206540
50284,A 5th Floor,WASHING_MACHINE,washing machine,1779118572,2026-05-18T16:12:14.151888
50242,B 5th Floor,WASHING_MACHINE,washing machine,1779117249,2026-05-18T16:13:14.456482
46875,A 2nd Floor,WASHING_MACHINE,washing machine,1779120970,2026-05-18T16:17:15.767546
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1779119269,2026-05-18T16:26:18.725071
46825,B 10th Floor,WASHING_MACHINE,washing machine,1779121511,2026-05-18T16:26:18.725071
50286,A 5th Floor,DRYER,dryer,1779117763,2026-05-18T16:27:19.001561
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779121555,2026-05-18T16:27:19.001561
50244,B 5th Floor,DRYER,dryer,1779121632,2026-05-18T16:28:19.302806
50273,B 2nd Floor,WASHING_MACHINE,washing machine,1779119505,2026-05-18T16:31:20.351919
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779120962,2026-05-18T16:55:28.102131
50244,B 5th Floor,DRYER,dryer,1779121642,2026-05-18T17:01:30.061051
46823,B 10th Floor,WASHING_MACHINE,washing machine,1779114613,2026-05-18T17:04:30.941921
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779121583,2026-05-18T17:16:35.119390
46825,B 10th Floor,WASHING_MACHINE,washing machine,1779121520,2026-05-18T17:17:35.522591
46824,B 10th Floor,WASHING_MACHINE,washing machine,1779124585,2026-05-18T17:17:35.522591
46875,A 2nd Floor,WASHING_MACHINE,washing machine,1779120980,2026-05-18T17:19:36.120883
50274,B 2nd Floor,DRYER,dryer,1779121427,2026-05-18T17:20:36.457648
50283,A 5th Floor,WASHING_MACHINE,washing machine,1779122302,2026-05-18T17:20:36.457648
46874,A 2nd Floor,DRYER,dryer,1779124891,2026-05-18T17:22:37.171565
50284,A 5th Floor,WASHING_MACHINE,washing machine,1779122205,2026-05-18T17:39:42.541360
46855,A 10th Floor,WASHING_MACHINE,washing machine,1779123651,2026-05-18T17:51:46.581267
50286,A 5th Floor,DRYER,dryer,1779125028,2026-05-18T17:52:46.967712
46874,A 2nd Floor,DRYER,dryer,1779124903,2026-05-18T17:53:47.259701
46874,A 2nd Floor,DRYER,dryer,1779126941,2026-05-18T17:56:48.214540
46856,A 10th Floor,DRYER,dryer,1779127067,2026-05-18T17:58:48.862540
46874,A 2nd Floor,DRYER,dryer,1779126952,2026-05-18T18:04:50.681447
46824,B 10th Floor,WASHING_MACHINE,washing machine,1779124596,2026-05-18T18:06:51.364271
50242,B 5th Floor,WASHING_MACHINE,washing machine,1779125013,2026-05-18T18:12:53.207704
50243,B 5th Floor,WASHING_MACHINE,washing machine,1779125331,2026-05-18T18:13:53.515546
50286,A 5th Floor,DRYER,dryer,1779127398,2026-05-18T18:13:53.515546
46856,A 10th Floor,DRYER,dryer,1779127076,2026-05-18T18:26:57.386131
46823,B 10th Floor,WASHING_MACHINE,washing machine,1779126540,2026-05-18T18:40:02.387768
50242,B 5th Floor,WASHING_MACHINE,washing machine,1779129516,2026-05-18T18:40:02.387768
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1779126881,2026-05-18T18:45:04.133653
50274,B 2nd Floor,DRYER,dryer,1779130083,2026-05-18T18:49:05.729758
50244,B 5th Floor,DRYER,dryer,1779128312,2026-05-18T18:50:06.042551
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779127939,2026-05-18T19:03:10.559051
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779127971,2026-05-18T19:04:10.892687
46824,B 10th Floor,WASHING_MACHINE,washing machine,1779128442,2026-05-18T19:22:16.614553
50243,B 5th Floor,WASHING_MACHINE,washing machine,1779129519,2026-05-18T19:31:19.490848
46825,B 10th Floor,WASHING_MACHINE,washing machine,1779129927,2026-05-18T19:31:19.490848
50274,B 2nd Floor,DRYER,dryer,1779130093,2026-05-18T19:36:20.924428
46875,A 2nd Floor,WASHING_MACHINE,washing machine,1779133085,2026-05-18T19:39:21.900897
50242,B 5th Floor,WASHING_MACHINE,washing machine,1779129549,2026-05-18T19:42:22.749619
50243,B 5th Floor,WASHING_MACHINE,washing machine,1779133280,2026-05-18T19:42:22.749619
50283,A 5th Floor,WASHING_MACHINE,washing machine,1779131464,2026-05-18T19:48:24.476555
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779133699,2026-05-18T19:49:24.818554
46823,B 10th Floor,WASHING_MACHINE,washing machine,1779131018,2026-05-18T19:52:25.727099
46826,B 10th Floor,DRYER,dryer,1779123777,2026-05-18T20:05:29.829548
50286,A 5th Floor,DRYER,dryer,1779131214,2026-05-18T20:12:32.128445
50241,B 5th Floor,WASHING_MACHINE,washing machine,1779124546,2026-05-18T20:14:32.885295
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779133774,2026-05-18T20:28:37.188124
50243,B 5th Floor,WASHING_MACHINE,washing machine,1779133291,2026-05-18T20:32:38.472298
46875,A 2nd Floor,WASHING_MACHINE,washing machine,1779133111,2026-05-18T20:48:43.334342
50273,B 2nd Floor,WASHING_MACHINE,washing machine,1779134901,2026-05-18T20:48:43.334342
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1779134831,2026-05-18T20:58:46.401103
46823,B 10th Floor,WASHING_MACHINE,washing machine,1779138621,2026-05-18T22:07:07.408545
50284,A 5th Floor,WASHING_MACHINE,washing machine,1779142491,2026-05-18T23:13:25.962481
50286,A 5th Floor,DRYER,dryer,1779146353,2026-05-18T23:54:37.262243
50273,B 2nd Floor,WASHING_MACHINE,washing machine,1779154909,2026-05-19T02:15:18.922549
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779162701,2026-05-19T03:52:46.082531
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779162709,2026-05-19T04:28:55.631519
46824,B 10th Floor,WASHING_MACHINE,washing machine,1779164362,2026-05-19T05:10:07.811529
50283,A 5th Floor,WASHING_MACHINE,washing machine,1779171831,2026-05-19T07:03:40.385539
50284,A 5th Floor,WASHING_MACHINE,washing machine,1779171860,2026-05-19T07:03:40.385539
46823,B 10th Floor,WASHING_MACHINE,washing machine,1779171095,2026-05-19T07:13:43.592152
46824,B 10th Floor,WASHING_MACHINE,washing machine,1779174565,2026-05-19T07:13:43.592152
46825,B 10th Floor,WASHING_MACHINE,washing machine,1779174583,2026-05-19T07:14:43.859239
50286,A 5th Floor,DRYER,dryer,1779174626,2026-05-19T07:58:57.056901
46825,B 10th Floor,WASHING_MACHINE,washing machine,1779174826,2026-05-19T08:04:58.938090
46824,B 10th Floor,WASHING_MACHINE,washing machine,1779174805,2026-05-19T08:07:59.858370
46871,A 2nd Floor,WASHING_MACHINE,washing machine,1779178304,2026-05-19T08:13:01.496550
46875,A 2nd Floor,WASHING_MACHINE,washing machine,1779178318,2026-05-19T08:13:01.496550
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779179226,2026-05-19T08:28:07.850816
50242,B 5th Floor,WASHING_MACHINE,washing machine,1779180307,2026-05-19T08:46:13.752562
50241,B 5th Floor,WASHING_MACHINE,washing machine,1779180313,2026-05-19T08:46:13.752562
50243,B 5th Floor,WASHING_MACHINE,washing machine,1779180324,2026-05-19T08:47:14.149471
50244,B 5th Floor,DRYER,dryer,1779180550,2026-05-19T08:50:15.042562
46875,A 2nd Floor,WASHING_MACHINE,washing machine,1779178345,2026-05-19T09:02:18.637820
46871,A 2nd Floor,WASHING_MACHINE,washing machine,1779178330,2026-05-19T09:04:19.338130
50285,A 5th Floor,WASHING_MACHINE,washing machine,1779181813,2026-05-19T09:11:21.925375
50283,A 5th Floor,WASHING_MACHINE,washing machine,1779181937,2026-05-19T09:13:22.524647
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779179254,2026-05-19T09:20:24.714178
46855,A 10th Floor,WASHING_MACHINE,washing machine,1779179302,2026-05-19T09:21:25.026562
50242,B 5th Floor,WASHING_MACHINE,washing machine,1779180316,2026-05-19T09:23:25.610550
50244,B 5th Floor,DRYER,dryer,1779180560,2026-05-19T09:23:25.610550
50243,B 5th Floor,WASHING_MACHINE,washing machine,1779180378,2026-05-19T09:26:26.579572
50241,B 5th Floor,WASHING_MACHINE,washing machine,1779180348,2026-05-19T09:35:29.391460
46823,B 10th Floor,WASHING_MACHINE,washing machine,1779180307,2026-05-19T09:39:30.617554
46874,A 2nd Floor,DRYER,dryer,1779182002,2026-05-19T09:49:33.846544
50283,A 5th Floor,WASHING_MACHINE,washing machine,1779181946,2026-05-19T09:52:34.948362
50244,B 5th Floor,DRYER,dryer,1779183490,2026-05-19T09:57:36.477089
50284,A 5th Floor,WASHING_MACHINE,washing machine,1779181812,2026-05-19T09:59:37.093706
50286,A 5th Floor,DRYER,dryer,1779184766,2026-05-19T10:00:37.462561
50285,A 5th Floor,WASHING_MACHINE,washing machine,1779181838,2026-05-19T10:08:40.028567
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1779182984,2026-05-19T10:19:43.239910
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779186418,2026-05-19T10:28:46.289063
50241,B 5th Floor,WASHING_MACHINE,washing machine,1779183647,2026-05-19T10:39:49.694545
50286,A 5th Floor,DRYER,dryer,1779184782,2026-05-19T10:46:51.831553
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779186435,2026-05-19T11:18:01.711261
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779186467,2026-05-19T11:18:01.711261
46855,A 10th Floor,WASHING_MACHINE,washing machine,1779186405,2026-05-19T11:24:04.009396
50283,A 5th Floor,WASHING_MACHINE,washing machine,1779188455,2026-05-19T11:40:09.710551
50274,B 2nd Floor,DRYER,dryer,1779186182,2026-05-19T11:42:10.250538
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1779187804,2026-05-19T11:46:11.651134
46823,B 10th Floor,WASHING_MACHINE,washing machine,1779188299,2026-05-19T11:49:12.548560
46856,A 10th Floor,DRYER,dryer,1779190018,2026-05-19T12:07:18.598264
50286,A 5th Floor,DRYER,dryer,1779189112,2026-05-19T12:34:27.257932
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779194117,2026-05-19T12:36:27.803538
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779194483,2026-05-19T12:42:29.602690
46826,B 10th Floor,DRYER,dryer,1779183003,2026-05-19T12:47:31.367882
46856,A 10th Floor,DRYER,dryer,1779193459,2026-05-19T12:50:32.919784
50283,A 5th Floor,WASHING_MACHINE,washing machine,1779196477,2026-05-19T13:15:40.820736
46826,B 10th Floor,DRYER,dryer,1779196530,2026-05-19T13:20:42.444290
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779194145,2026-05-19T13:25:43.974558
46826,B 10th Floor,DRYER,dryer,1779197107,2026-05-19T13:29:45.291789
50243,B 5th Floor,WASHING_MACHINE,washing machine,1779198084,2026-05-19T13:42:49.209532
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779194493,2026-05-19T13:46:50.458969
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1779199531,2026-05-19T14:06:56.767813
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779199772,2026-05-19T14:10:58.004706
50283,A 5th Floor,WASHING_MACHINE,washing machine,1779196488,2026-05-19T14:14:59.259764
46855,A 10th Floor,WASHING_MACHINE,washing machine,1779200457,2026-05-19T14:22:01.670051
50242,B 5th Floor,WASHING_MACHINE,washing machine,1779198082,2026-05-19T14:31:05.215540
50243,B 5th Floor,WASHING_MACHINE,washing machine,1779198115,2026-05-19T14:33:05.911558
46824,B 10th Floor,WASHING_MACHINE,washing machine,1779199533,2026-05-19T14:44:09.439387
50273,B 2nd Floor,WASHING_MACHINE,washing machine,1779199964,2026-05-19T14:53:12.333543
50272,B 2nd Floor,WASHING_MACHINE,washing machine,1779199536,2026-05-19T14:57:13.592543
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1779199561,2026-05-19T15:05:16.356421
50241,B 5th Floor,WASHING_MACHINE,washing machine,1779200324,2026-05-19T15:07:17.094865
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779199801,2026-05-19T15:11:18.424552
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779200507,2026-05-19T15:15:19.554557
50283,A 5th Floor,WASHING_MACHINE,washing machine,1779200776,2026-05-19T15:17:20.255532
50244,B 5th Floor,DRYER,dryer,1779201618,2026-05-19T15:18:20.637549
46871,A 2nd Floor,WASHING_MACHINE,washing machine,1779203943,2026-05-19T15:20:21.370334
50286,A 5th Floor,DRYER,dryer,1779204074,2026-05-19T15:22:22.076098
46855,A 10th Floor,WASHING_MACHINE,washing machine,1779200487,2026-05-19T15:25:23.005547
50284,A 5th Floor,WASHING_MACHINE,washing machine,1779201184,2026-05-19T15:34:25.926679
50285,A 5th Floor,WASHING_MACHINE,washing machine,1779201078,2026-05-19T15:38:27.127151
50286,A 5th Floor,DRYER,dryer,1779204087,2026-05-19T15:45:29.410539
46824,B 10th Floor,WASHING_MACHINE,washing machine,1779203507,2026-05-19T16:07:36.685069
46871,A 2nd Floor,WASHING_MACHINE,washing machine,1779203962,2026-05-19T16:09:37.344104
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1779203957,2026-05-19T16:18:40.338275
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779204499,2026-05-19T16:18:40.338275
46875,A 2nd Floor,WASHING_MACHINE,washing machine,1779203930,2026-05-19T16:21:41.243083
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779204248,2026-05-19T16:21:41.243083
50241,B 5th Floor,WASHING_MACHINE,washing machine,1779207558,2026-05-19T16:56:52.680119
46873,A 2nd Floor,WASHING_MACHINE,washing machine,1779207089,2026-05-19T17:00:54.090571
50274,B 2nd Floor,DRYER,dryer,1779203645,2026-05-19T17:03:55.020542
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779207988,2026-05-19T17:05:55.665560
46855,A 10th Floor,WASHING_MACHINE,washing machine,1779208179,2026-05-19T17:09:56.874233
50284,A 5th Floor,WASHING_MACHINE,washing machine,1779211001,2026-05-19T17:17:59.461549
46856,A 10th Floor,DRYER,dryer,1779208040,2026-05-19T17:24:02.156597
50241,B 5th Floor,WASHING_MACHINE,washing machine,1779210731,2026-05-19T17:50:11.381742
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779210803,2026-05-19T17:52:12.094545
46855,A 10th Floor,WASHING_MACHINE,washing machine,1779210835,2026-05-19T17:54:12.615004
46873,A 2nd Floor,WASHING_MACHINE,washing machine,1779213229,2026-05-19T17:55:12.950073
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779209920,2026-05-19T17:58:13.810769
46825,B 10th Floor,WASHING_MACHINE,washing machine,1779214036,2026-05-19T18:08:17.193311
50284,A 5th Floor,WASHING_MACHINE,washing machine,1779211030,2026-05-19T18:14:19.096687
50283,A 5th Floor,WASHING_MACHINE,washing machine,1779211000,2026-05-19T18:16:19.766549
50242,B 5th Floor,WASHING_MACHINE,washing machine,1779212379,2026-05-19T18:24:22.375992
46875,A 2nd Floor,WASHING_MACHINE,washing machine,1779213250,2026-05-19T18:33:25.151930
46873,A 2nd Floor,WASHING_MACHINE,washing machine,1779213264,2026-05-19T18:38:26.580102
46855,A 10th Floor,WASHING_MACHINE,washing machine,1779215828,2026-05-19T18:38:26.580102
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779214086,2026-05-19T18:50:30.281656
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779214367,2026-05-19T18:54:31.535573
46856,A 10th Floor,DRYER,dryer,1779217143,2026-05-19T19:00:33.378531
46825,B 10th Floor,WASHING_MACHINE,washing machine,1779214047,2026-05-19T19:07:35.721761
46855,A 10th Floor,WASHING_MACHINE,washing machine,1779215858,2026-05-19T19:19:39.408879
46856,A 10th Floor,DRYER,dryer,1779217183,2026-05-19T19:21:40.024549
46825,B 10th Floor,WASHING_MACHINE,washing machine,1779218740,2026-05-19T19:26:41.601199
46871,A 2nd Floor,WASHING_MACHINE,washing machine,1779216128,2026-05-19T19:31:43.085922
46824,B 10th Floor,WASHING_MACHINE,washing machine,1779216407,2026-05-19T19:44:47.195097
46875,A 2nd Floor,WASHING_MACHINE,washing machine,1779217489,2026-05-19T19:48:48.512867
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779217071,2026-05-19T19:49:48.794565
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779217151,2026-05-19T19:50:49.147811
46873,A 2nd Floor,WASHING_MACHINE,washing machine,1779217994,2026-05-19T19:51:49.410217
50283,A 5th Floor,WASHING_MACHINE,washing machine,1779216195,2026-05-19T19:58:51.520555
50284,A 5th Floor,WASHING_MACHINE,washing machine,1779216227,2026-05-19T20:02:52.807177
46825,B 10th Floor,WASHING_MACHINE,washing machine,1779218761,2026-05-19T20:05:53.717553
50242,B 5th Floor,WASHING_MACHINE,washing machine,1779219074,2026-05-19T20:12:55.986547
46856,A 10th Floor,DRYER,dryer,1779220788,2026-05-19T20:12:55.986547
46823,B 10th Floor,WASHING_MACHINE,washing machine,1779218731,2026-05-19T20:13:56.368060
50241,B 5th Floor,WASHING_MACHINE,washing machine,1779219583,2026-05-19T20:29:01.262666
50243,B 5th Floor,WASHING_MACHINE,washing machine,1779219385,2026-05-19T20:37:04.419555
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1779220214,2026-05-19T20:40:05.580540
50272,B 2nd Floor,WASHING_MACHINE,washing machine,1779220244,2026-05-19T20:49:08.456887
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779221649,2026-05-19T20:53:09.527542
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779221680,2026-05-19T20:54:09.814107
50285,A 5th Floor,WASHING_MACHINE,washing machine,1779214350,2026-05-19T20:57:10.683319
46856,A 10th Floor,DRYER,dryer,1779222676,2026-05-19T20:57:10.683319
50286,A 5th Floor,DRYER,dryer,1779217363,2026-05-19T21:20:17.213556
50283,A 5th Floor,WASHING_MACHINE,washing machine,1779223764,2026-05-19T21:27:19.356711
50244,B 5th Floor,DRYER,dryer,1779224259,2026-05-19T21:38:22.625462
46823,B 10th Floor,WASHING_MACHINE,washing machine,1779225361,2026-05-19T22:23:35.616047
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1779228312,2026-05-19T22:43:41.465554
50286,A 5th Floor,DRYER,dryer,1779225653,2026-05-19T22:53:44.158198
50274,B 2nd Floor,DRYER,dryer,1779231081,2026-05-19T23:39:57.029117
46871,A 2nd Floor,WASHING_MACHINE,washing machine,1779250137,2026-05-20T04:10:15.251182
46871,A 2nd Floor,WASHING_MACHINE,washing machine,1779250164,2026-05-20T05:00:29.493538
46873,A 2nd Floor,WASHING_MACHINE,washing machine,1779260034,2026-05-20T06:55:02.934435
46875,A 2nd Floor,WASHING_MACHINE,washing machine,1779260041,2026-05-20T06:55:02.934435
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779256659,2026-05-20T06:58:03.773400
50241,B 5th Floor,WASHING_MACHINE,washing machine,1779257288,2026-05-20T07:07:06.912538
46855,A 10th Floor,WASHING_MACHINE,washing machine,1779257557,2026-05-20T07:12:08.410536
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779259195,2026-05-20T07:28:13.298539
46824,B 10th Floor,WASHING_MACHINE,washing machine,1779262558,2026-05-20T07:37:15.983756
46823,B 10th Floor,WASHING_MACHINE,washing machine,1779262564,2026-05-20T07:37:15.983756
46873,A 2nd Floor,WASHING_MACHINE,washing machine,1779260043,2026-05-20T07:43:17.812187
46875,A 2nd Floor,WASHING_MACHINE,washing machine,1779260074,2026-05-20T07:46:18.743545
46875,A 2nd Floor,WASHING_MACHINE,washing machine,1779264613,2026-05-20T08:11:26.334269
46824,B 10th Floor,WASHING_MACHINE,washing machine,1779262592,2026-05-20T08:27:31.459033
46823,B 10th Floor,WASHING_MACHINE,washing machine,1779262622,2026-05-20T08:34:33.640369
46825,B 10th Floor,WASHING_MACHINE,washing machine,1779262561,2026-05-20T08:36:34.481710
46875,A 2nd Floor,WASHING_MACHINE,washing machine,1779264639,2026-05-20T08:57:41.109026
50286,A 5th Floor,DRYER,dryer,1779266970,2026-05-20T09:08:44.558105
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779265316,2026-05-20T09:12:46.018398
46824,B 10th Floor,WASHING_MACHINE,washing machine,1779274450,2026-05-20T10:55:18.850549
46873,A 2nd Floor,WASHING_MACHINE,washing machine,1779266398,2026-05-20T11:15:25.210522
46823,B 10th Floor,WASHING_MACHINE,washing machine,1779272521,2026-05-20T11:21:27.055396
46855,A 10th Floor,WASHING_MACHINE,washing machine,1779274274,2026-05-20T11:29:29.491550
50285,A 5th Floor,WASHING_MACHINE,washing machine,1779279933,2026-05-20T12:26:48.101031
50273,B 2nd Floor,WASHING_MACHINE,washing machine,1779280968,2026-05-20T12:43:53.677370
46823,B 10th Floor,WASHING_MACHINE,washing machine,1779282593,2026-05-20T13:11:03.245570
50284,A 5th Floor,WASHING_MACHINE,washing machine,1779279940,2026-05-20T13:17:05.595414
50285,A 5th Floor,WASHING_MACHINE,washing machine,1779279968,2026-05-20T13:21:07.268574
50273,B 2nd Floor,WASHING_MACHINE,washing machine,1779280977,2026-05-20T13:25:08.838386
50272,B 2nd Floor,WASHING_MACHINE,washing machine,1779281863,2026-05-20T13:40:13.537744
46853,A 10th Floor,WASHING_MACHINE,washing machine,1779285232,2026-05-20T13:55:18.552548
46824,B 10th Floor,WASHING_MACHINE,washing machine,1779274460,2026-05-20T13:57:19.120041
46823,B 10th Floor,WASHING_MACHINE,washing machine,1779282607,2026-05-20T14:08:22.784566
46826,B 10th Floor,DRYER,dryer,1779286102,2026-05-20T14:09:23.078739
50283,A 5th Floor,WASHING_MACHINE,washing machine,1779283529,2026-05-20T14:14:24.588110
46875,A 2nd Floor,WASHING_MACHINE,washing machine,1779284444,2026-05-20T14:18:25.843057
46873,A 2nd Floor,WASHING_MACHINE,washing machine,1779284459,2026-05-20T14:21:26.668543
50284,A 5th Floor,WASHING_MACHINE,washing machine,1779283424,2026-05-20T14:26:28.206653
46854,A 10th Floor,WASHING_MACHINE,washing machine,1779288153,2026-05-20T14:43:33.945960
50285,A 5th Floor,WASHING_MACHINE,washing machine,1779284022,2026-05-20T14:47:35.334840
50241,B 5th Floor,WASHING_MACHINE,washing machine,1779284973,2026-05-20T14:48:35.674081
50242,B 5th Floor,WASHING_MACHINE,washing machine,1779285004,2026-05-20T14:49:35.997577
46874,A 2nd Floor,DRYER,dryer,1779288511,2026-05-20T14:49:35.997577
